Index,CWE,Vulnerable,relation-with-Top-3,#relevant-top-3,relations,similar-id-1,similar-id-2,similar-id-3,similar-id-4,similar-id-5,similar-id-6,similar-id-7,similar-id-8,similar-id-9,similar-id-10
7733,189,0,No,0,,,,,,,,,,,
7734,787,0,No,0,,1299,1323,1351,,,,,,,
7735,200,0,Yes,1,1295 ChildOf 200,31,34,1342,244,1295,1235,263,312,1243,353
7737,119,0,No,0,,1320,502,539,1209,520,488,400,1321,578,920
7738,20,0,No,0,,,,,,,,,,,
7739,20,0,No,0,,1095,1052,126,1072,603,624,1090,1127,1067,1063
7740,119,0,No,0,,,,,,,,,,,
7741,399,0,No,0,,1282,30,32,29,1310,552,1313,27,1230,1115
7742,264,0,No,0,,1312,1064,605,1054,111,360,558,396,433,463
7743,399,0,No,0,,1240,20,,,,,,,,
7745,704,0,No,0,,128,553,148,655,108,349,680,40,564,545
7746,189,0,No,0,,14,83,151,109,129,117,97,491,431,311
7747,416,0,No,0,,1240,,,,,,,,,
7748,399,0,No,0,,468,608,12,132,218,423,536,235,331,232
7749,264,0,No,0,,705,696,434,1111,345,115,791,272,287,833
7750,200,0,No,0,,1311,1274,1302,1022,1317,1259,1290,1252,,
7752,416,0,No,0,,1289,1331,601,1301,338,822,594,837,574,242
7753,20,0,No,0,,207,662,1264,829,843,472,943,841,35,759
7754,189,0,No,0,,1296,563,183,1087,95,382,673,908,57,391
7756,20,0,No,0,,692,762,1043,761,1262,245,86,1042,464,1108
7757,20,0,No,0,,,,,,,,,,,
7758,320,0,No,0,,,,,,,,,,,
7761,787,0,No,0,,1278,1385,35,190,642,1232,1236,250,1267,188
7763,787,0,No,0,,1074,1242,1094,1097,618,1284,664,478,605,1089
7764,119,0,No,0,,,,,,,,,,,
7765,310,0,No,0,,1049,827,616,61,106,667,1125,1319,1004,567
7766,704,0,No,0,,61,1315,1104,1125,80,1049,363,1319,213,917
7768,125,0,No,0,,587,153,5,152,491,763,97,159,473,708
7770,399,0,No,0,,1204,,,,,,,,,
7771,189,0,No,0,,487,391,476,425,484,306,8,314,180,623
7772,20,0,No,0,,773,593,53,391,90,494,805,369,410,1062
7773,20,0,No,0,,92,619,766,1119,150,413,758,595,124,1101
7774,264,0,No,0,,1385,250,1278,1232,1236,642,35,209,1283,1260
7775,190,0,No,0,,52,1098,494,596,1062,51,410,585,221,593
7776,134,0,No,0,,580,404,337,1123,665,330,57,455,1055,922
7777,125,0,No,0,,,,,,,,,,,
7778,20,0,No,0,,,,,,,,,,,
7779,20,0,No,0,,316,527,579,917,184,667,1116,567,911,1234
7780,362,0,No,0,,1121,1055,1123,767,330,909,1119,653,144,315
7781,20,0,No,0,,1247,920,1321,34,1295,244,31,502,1248,1320
7782,190,0,No,0,,,,,,,,,,,
7783,189,0,No,0,,494,221,52,585,1098,410,1062,593,333,793
7784,399,0,No,0,,108,638,71,348,688,148,669,217,545,564
7785,416,0,Yes,1,415 PeerOf 416,1064,1312,1054,111,1071,433,1276,415,1384,1070
7786,119,0,No,0,,583,428,683,1075,546,336,202,64,690,81
7787,200,0,No,0,,1240,,,,,,,,,
7789,354,0,Yes,1,354 and 349 are siblings,655,349,680,217,148,553,108,564,128,59
7790,59,0,No,0,,1326,,,,,,,,,
7791,264,0,No,0,,108,638,669,688,348,71,148,128,159,83
7792,20,0,No,0,,1261,,,,,,,,,
7793,20,0,No,0,,1058,1041,615,383,749,1050,72,86,1080,1102
7794,399,0,No,0,,1224,1022,1290,1311,1317,1274,1302,1316,497,1231
7795,399,0,No,0,,1282,32,29,30,33,918,186,552,1310,76
7796,125,0,No,0,,1094,1120,1089,412,1066,1042,1085,765,1084,761
7797,20,0,No,0,,467,1394,834,1105,572,551,1057,202,69,598
7799,119,0,No,0,,1231,1274,1311,,,,,,,
7800,284,0,Yes,8,"1274 ChildOf 284, 1259 ChildOf 284, 1311 ChildOf 284, 1252 ChildOf 284, 1224 ChildOf 284, 1290 ChildOf 284, 1316 ChildOf 284, 1317 ChildOf 284",1274,1259,1311,1302,1252,1224,1290,1316,1317,
7803,416,0,No,0,,,,,,,,,,,
7804,119,0,No,0,,,,,,,,,,,
7805,119,0,No,0,,657,56,54,48,500,550,783,832,93,198
7806,400,0,No,0,,613,614,104,281,39,40,510,538,697,545
7808,119,0,No,0,,1331,1289,837,1234,1301,501,1282,1286,338,252
7809,416,0,No,0,,53,90,391,593,369,410,52,1062,494,773
7810,189,0,No,0,,359,,,,,,,,,
7811,119,0,No,0,,55,42,663,49,46,44,93,797,38,45
7812,125,0,No,0,,,,,,,,,,,
7813,476,0,Yes,2,"476 and 1076 are siblings, 476 and 1068 are siblings",1106,1076,436,785,1100,1124,1068,318,599,1091
7815,264,0,No,0,,1240,,,,,,,,,
7816,189,0,No,0,,1282,197,1289,1391,1301,594,912,1331,1115,1024
7817,264,0,No,0,,,,,,,,,,,
7818,125,0,No,0,,1326,1389,1223,319,828,942,1297,,,
7819,200,0,Yes,1,200 and 8 are siblings,391,425,476,8,487,484,326,314,306,623
7820,399,0,No,0,,1069,1045,474,82,583,91,454,471,603,1090
7821,119,0,No,0,,761,762,86,1262,692,374,66,524,1043,245
7822,200,0,No,0,,459,85,419,424,84,175,266,698,282,549
7823,284,0,No,0,,,,,,,,,,,
7824,399,0,No,0,,,,,,,,,,,
7825,20,0,No,0,,185,835,50,548,832,596,494,657,333,793
7827,399,0,No,0,,,,,,,,,,,
7828,20,0,No,0,,,,,,,,,,,
7829,125,0,No,0,,1240,,,,,,,,,
7830,416,0,No,0,,1341,1330,1291,259,327,301,1059,1250,1357,
7831,20,0,No,0,,1341,1330,327,259,1291,1059,301,1250,1007,1357
7832,119,0,No,0,,156,304,43,48,56,49,500,54,44,657
7833,415,0,No,0,,,,,,,,,,,
7834,416,0,No,0,,1251,362,798,1250,359,,,,,
7836,436,0,No,0,,613,281,614,40,510,104,366,39,697,267
7837,189,0,No,0,,1223,1326,319,1389,828,,,,,
7838,119,0,No,0,,391,1110,180,326,476,410,484,487,409,425
7841,119,0,No,0,,,,,,,,,,,
7842,20,0,No,0,,,,,,,,,,,
7844,362,0,Yes,1,1223 ChildOf 362,1336,611,1292,1326,1223,1330,,,,
7845,20,0,Yes,1,20 PeerOf 345,705,434,696,345,791,115,270,672,560,378
7846,119,0,No,0,,,,,,,,,,,
7847,264,0,No,0,,276,1241,346,377,231,237,390,172,239,342
7848,264,0,No,0,,40,281,613,104,39,541,614,510,528,697
7849,264,0,No,0,,1301,1282,1289,594,1331,197,1391,574,912,782
7850,17,0,No,0,,1326,1223,319,942,1389,,,,,
7852,416,0,No,0,,1058,257,1086,923,551,467,1056,1021,1122,214
7853,20,0,Yes,2,"179 ChildOf 20, 622 ChildOf 20",1072,126,624,1095,603,1052,179,1069,622,546
7854,119,0,No,0,,622,1052,603,454,1091,1072,1090,179,462,1095
7855,264,0,No,0,,,,,,,,,,,
7856,20,0,No,0,,1320,502,520,1209,578,1321,34,539,250,488
7857,119,0,No,0,,,,,,,,,,,
7858,20,0,No,0,,1296,771,563,1087,382,216,673,908,183,391
7860,399,0,No,0,,318,436,1124,1076,6,786,112,215,595,619
7861,704,0,No,0,,690,64,583,598,375,401,483,127,82,1057
7862,119,0,No,0,,281,613,104,614,40,510,545,538,366,439
7863,20,0,No,0,,1076,436,780,1068,1100,36,147,1106,11,1124
7864,20,0,No,0,,,,,,,,,,,
7865,416,0,No,0,,1392,,,,,,,,,
7867,20,0,No,0,,653,651,1055,161,163,165,498,315,1121,460
7870,200,0,No,0,,1240,20,,,,,,,,
7871,190,0,No,0,,318,6,686,436,215,11,112,1076,1124,786
7872,119,0,No,0,,1119,1093,1092,23,1118,653,460,1055,914,146
7875,119,0,No,0,,1256,,,,,,,,,
7876,369,0,Yes,1,369 and 1339 are siblings,1220,1224,1339,591,1022,116,1268,1314,,
7877,119,0,No,0,,51,333,793,50,494,52,620,221,395,53
7879,834,0,No,0,,,,,,,,,,,
7880,399,0,No,0,,1240,,,,,,,,,
7881,399,0,No,0,,,,,,,,,,,
7884,20,0,No,0,,1336,,,,,,,,,
7887,20,0,No,0,,,,,,,,,,,
7888,119,0,Yes,1,843 CanPrecede 119,35,1246,89,662,1267,1039,1233,829,1077,843
7889,119,0,No,0,,1240,,,,,,,,,
7890,119,0,No,0,,391,487,425,1110,8,314,476,,,
7891,119,0,No,0,,,,,,,,,,,
7892,119,0,No,0,,1071,637,621,111,58,1281,457,26,28,1064
7893,119,0,No,0,,433,605,1312,1284,1074,1164,463,1064,111,1392
7895,476,0,No,0,,,,,,,,,,,
7896,415,0,No,0,,1273,226,1338,1221,79,,,,,
7897,125,0,No,0,,,,,,,,,,,
7899,20,0,No,0,,,,,,,,,,,
7900,119,0,No,0,,1299,1323,,,,,,,,
7901,399,0,No,0,,26,1071,825,415,457,621,637,1281,1054,521
7902,125,0,No,0,,1058,1061,598,551,489,511,1021,219,834,1057
7904,264,0,No,0,,40,39,545,613,1078,447,229,469,267,341
7905,20,0,No,0,,615,245,1096,692,1041,1044,582,1262,590,586
7907,20,0,No,0,,1118,1092,1119,23,146,1093,141,653,914,684
7908,787,0,No,0,,,,,,,,,,,
7909,787,0,No,0,,,,,,,,,,,
7910,20,0,No,0,,,,,,,,,,,
7911,79,0,No,0,,234,122,149,157,421,561,689,121,96,568
7914,399,0,No,0,,1240,,,,,,,,,
7916,476,0,No,0,,1240,,,,,,,,,
7917,119,0,No,0,,258,,,,,,,,,
7918,362,0,No,0,,1072,1095,126,1052,91,1069,624,603,454,1090
7920,254,0,No,0,,1240,20,,,,,,,,
7921,476,0,No,0,,616,1125,134,1275,1047,138,1104,1109,1315,671
7922,125,0,No,0,,,,,,,,,,,
7924,330,0,No,0,,1058,1056,1122,1086,1021,214,551,615,257,1060
7925,664,0,No,0,,1240,,,,,,,,,
7926,264,0,No,0,,491,311,14,97,789,482,83,109,794,117
7928,20,0,No,0,,785,599,1106,436,795,1076,317,271,318,36
7929,200,0,No,0,,1299,1256,1323,1351,,,,,,
7930,20,0,Yes,1,20 and 170 are siblings,219,551,489,467,1058,170,1086,598,923,834
7931,399,0,No,0,,653,1055,1121,909,144,143,142,330,460,1123
7932,119,0,No,0,,,,,,,,,,,
7933,119,0,No,0,,1209,539,1320,34,1248,836,920,31,520,1321
7934,264,0,No,0,,,,,,,,,,,
7935,19,0,No,0,,1240,,,,,,,,,
7936,79,0,No,0,,755,570,571,323,176,554,225,443,516,140
7937,125,0,No,0,,1042,1089,412,1120,1164,1085,367,1097,1084,765
7938,352,0,No,0,,436,1076,1271,11,1068,1100,318,581,780,595
7940,310,0,No,0,,925,527,316,1331,184,863,1234,1049,567,609
7942,125,0,No,0,,1251,362,,,,,,,,
7943,119,0,No,0,,1078,40,39,341,447,229,13,613,469,281
7944,189,0,No,0,,1278,1283,1385,642,250,35,1232,1236,1260,1204
7947,704,0,No,0,,148,40,564,685,39,108,286,545,128,1078
7948,416,0,No,0,,51,333,50,494,793,52,90,56,185,657
7949,190,0,No,0,,,,,,,,,,,
7952,416,0,No,0,,314,8,477,623,788,430,391,487,476,1296
7953,264,0,No,0,,,,,,,,,,,
7954,119,0,No,0,,,,,,,,,,,
7955,119,0,No,0,,,,,,,,,,,
7957,416,0,No,0,,837,1331,1289,1286,1234,1301,197,1282,65,527
7958,284,0,No,0,,,,,,,,,,,
7961,362,0,No,0,,427,,,,,,,,,
7962,416,0,No,0,,1326,1223,828,319,1389,942,650,639,1338,1273
7963,362,0,No,0,,,,,,,,,,,
7964,399,0,No,0,,,,,,,,,,,
7965,189,0,No,0,,1240,,,,,,,,,
7966,200,0,No,0,,1240,,,,,,,,,
7967,787,0,No,0,,,,,,,,,,,
7968,416,0,No,0,,,,,,,,,,,
7969,20,0,No,0,,608,525,468,12,232,132,218,423,123,247
7970,125,0,No,0,,,,,,,,,,,
7971,399,0,No,0,,595,566,581,1101,436,318,92,1082,924,619
7972,59,0,No,0,,1090,1103,1127,1052,772,179,1025,454,1126,1106
7973,189,0,No,0,,415,28,354,621,26,1071,1393,1281,426,616
7974,704,0,No,0,,79,94,1191,,,,,,,
7975,264,0,No,0,,415,621,457,111,1281,1071,26,1064,1312,1334
7976,119,0,No,0,,1240,,,,,,,,,
7978,189,0,No,0,,,,,,,,,,,
7979,732,0,No,0,,1261,1332,,,,,,,,
7980,617,0,No,0,,,,,,,,,,,
7981,191,0,No,0,,1126,1091,785,1088,1090,1052,532,317,179,1095
7982,264,0,No,0,,1268,1339,1300,116,1269,88,760,1224,1303,591
7983,119,0,Yes,1,128 CanPrecede 119,108,638,688,71,348,669,564,152,128,587
7984,119,0,No,0,,1058,590,1086,913,1096,1117,435,25,615,923
7985,362,0,No,0,,1240,,,,,,,,,
7986,399,0,No,0,,1296,673,57,563,771,391,1087,908,8,216
7987,320,0,No,0,,,,,,,,,,,
7988,264,0,No,0,,427,,,,,,,,,
7989,269,0,No,0,,1338,,,,,,,,,
7990,119,0,No,0,,155,391,623,910,314,1296,8,95,216,425
7991,399,0,No,0,,79,226,1273,831,1221,94,1338,1191,1326,1317
7993,189,0,No,0,,1240,,,,,,,,,
7995,399,0,No,0,,148,564,685,286,545,268,655,59,349,680
7996,772,0,No,0,,1059,,,,,,,,,
7997,476,0,No,0,,,,,,,,,,,
7998,119,0,Yes,1,805 ChildOf 119,494,52,585,773,391,221,593,805,1098,53
7999,200,0,No,0,,,,,,,,,,,
8000,200,0,No,0,,1268,760,843,1300,,,,,,
8003,125,0,No,0,,1234,1331,1286,575,252,527,917,1301,807,925
8004,416,0,No,0,,391,95,155,314,477,8,1296,910,216,430
8005,264,0,No,0,,64,546,82,1114,91,682,192,73,583,81
8006,399,0,No,0,,1240,,,,,,,,,
8008,119,0,No,0,,1094,1097,1074,77,1085,1325,1263,779,1089,1242
8010,399,0,No,0,,1224,1316,1314,1022,1220,479,1268,200,591,1339
8012,119,0,No,0,,216,95,1296,183,314,477,187,430,155,8
8013,119,0,No,0,,333,51,494,793,835,50,395,596,548,657
8014,399,0,No,0,,314,623,477,391,8,788,430,556,155,694
8015,264,0,No,0,,1320,520,502,539,1321,34,578,1232,488,1209
8017,20,0,No,0,,1292,,,,,,,,,
8018,416,0,No,0,,,,,,,,,,,
8019,20,0,No,0,,,,,,,,,,,
8020,20,0,No,0,,1058,1086,923,1056,1122,1060,403,615,25,1096
8021,125,0,No,0,,1282,1301,1024,574,594,1391,912,918,197,24
8022,20,0,No,0,,1299,1351,1323,,,,,,,
8023,20,0,No,0,,539,,,,,,,,,
8024,611,0,No,0,,1331,,,,,,,,,
8026,399,0,No,0,,494,52,221,1098,585,410,593,548,1062,333
8028,20,0,No,0,,35,1267,1039,1246,1328,1385,1278,190,1236,188
8029,310,0,No,0,,615,1041,435,243,1080,256,590,749,1102,1056
8031,119,0,No,0,,,,,,,,,,,
8032,399,0,No,0,,667,1125,106,,,,,,,
8034,362,0,No,0,,1240,,,,,,,,,
8035,125,0,No,0,,,,,,,,,,,
8036,416,0,No,0,,,,,,,,,,,
8037,20,0,No,0,,,,,,,,,,,
8038,362,0,No,0,,1221,226,1191,831,1318,830,1317,79,94,74
8039,189,0,No,0,,611,1326,1292,1389,1336,1223,319,1330,1297,
8040,388,0,No,0,,1316,1224,1022,1231,1302,479,1274,1311,1314,1268
8043,369,0,No,0,,1320,520,502,1209,250,488,1232,1278,1385,1260
8044,119,0,Yes,1,20 CanPrecede 119,1240,20,,,,,,,,
8045,119,0,No,0,,,,,,,,,,,
8046,264,0,No,0,,1122,1058,1086,1056,615,923,489,590,435,1096
8047,476,0,Yes,1,252 CanPrecede 476,1331,1234,1286,1289,1301,1282,65,252,666,562
8048,20,0,No,0,,761,86,1043,66,762,1044,615,692,98,294
8049,20,0,No,0,,1385,1278,1204,1283,250,1260,1277,35,1245,1232
8050,416,0,No,0,,613,281,1078,614,510,40,697,39,104,366
8051,125,0,No,0,,1231,,,,,,,,,
8052,20,0,No,0,,,,,,,,,,,
8053,19,0,No,0,,84,698,549,290,135,459,277,408,85,321
8055,264,0,No,0,,226,79,1221,94,831,1273,1191,1338,1317,830
8056,125,0,No,0,,,,,,,,,,,
8057,125,0,No,0,,,,,,,,,,,
8058,125,0,No,0,,1282,,,,,,,,,
8061,119,0,No,0,,329,,,,,,,,,
8062,362,0,No,0,,1302,1274,1290,1224,1311,1317,1022,1259,1252,1316
8064,20,0,No,0,,,,,,,,,,,
8066,200,0,No,0,,,,,,,,,,,
8068,119,0,No,0,,527,316,1234,1331,562,925,1272,252,863,1289
8069,119,0,No,0,,539,1320,1209,836,502,34,1248,31,300,520
8070,119,0,No,0,,439,674,495,1187,607,305,733,394,279,528
8071,190,0,No,0,,1057,598,428,467,530,690,202,64,683,375
8072,310,0,No,0,,1317,1318,1191,74,1274,,,,,
8074,119,0,Yes,1,1260 CanPrecede 119,1232,1385,1260,250,1278,488,1320,648,1283,1236
8075,119,0,No,0,,1119,1092,1118,1093,23,460,1123,1055,1121,653
8076,20,0,No,0,,,,,,,,,,,
8077,264,0,No,0,,1268,760,1303,88,1269,1300,329,,,
8079,264,0,No,0,,1220,1224,1268,416,591,116,1339,200,1022,1314
8080,399,0,No,0,,391,410,805,253,593,1110,181,487,1062,476
8081,190,0,No,0,,1281,28,354,1083,637,26,616,1071,1393,636
8082,416,0,No,0,,116,1268,1224,1339,,,,,,
8084,119,0,No,0,,508,439,509,173,182,468,269,676,608,12
8085,310,0,No,0,,1094,1097,77,765,779,1074,1089,1085,664,1242
8086,399,0,No,0,,93,531,55,37,42,44,49,568,191,628
8087,416,0,No,0,,193,584,1111,378,672,131,166,287,344,696
8088,416,0,No,0,,667,316,917,567,1116,184,527,1049,827,1125
8089,20,0,No,0,,,,,,,,,,,
8090,264,0,No,0,,,,,,,,,,,
8091,264,0,No,0,,1329,,,,,,,,,
8093,20,0,No,0,,662,207,329,35,350,,,,,
8094,416,0,No,0,,156,458,43,926,304,56,783,48,657,54
8095,399,0,No,0,,57,1296,455,404,330,922,665,95,1079,216
8096,362,0,No,0,,1107,1113,583,690,64,1058,375,598,1075,683
8097,399,0,No,0,,760,1268,1269,1300,88,329,116,1303,1339,1222
8098,119,0,No,0,,,,,,,,,,,
8099,824,0,No,0,,1273,22,1338,297,79,1326,226,94,838,831
8100,399,0,No,0,,29,30,125,33,707,626,32,312,1282,612
8101,79,0,No,0,,662,35,207,329,1267,1233,829,89,1039,841
8102,264,0,No,0,,111,1312,1064,457,415,1070,1071,1384,558,1334
8103,125,0,No,0,,1193,,,,,,,,,
8104,200,0,No,0,,,,,,,,,,,
8105,119,0,No,0,,,,,,,,,,,
8106,254,0,No,0,,52,494,1098,221,50,53,593,51,391,1062
8107,89,0,No,0,,1050,243,615,1041,1102,590,435,397,1096,405
8108,416,0,No,0,,84,698,290,321,277,549,408,135,85,414
8109,416,0,No,0,,,,,,,,,,,
8111,190,0,No,0,,1256,1299,1323,,,,,,,
8112,20,0,No,0,,108,638,71,688,348,669,128,553,564,587
8113,119,0,No,0,,433,605,463,558,1312,1242,1284,1054,1074,1094
8115,399,0,No,0,,613,281,614,40,697,366,1078,39,538,528
8117,200,0,No,0,,,,,,,,,,,
8118,189,0,No,0,,1240,,,,,,,,,
8120,119,0,No,0,,404,,,,,,,,,
8121,264,0,No,0,,,,,,,,,,,
8123,119,0,No,0,,468,12,608,232,331,218,132,525,509,423
8125,189,0,No,0,,619,92,413,766,758,595,581,150,820,124
8129,399,0,No,0,,616,339,621,134,354,1071,1083,1281,,
8130,189,0,No,0,,391,484,409,326,410,306,796,425,487,180
8131,264,0,No,0,,1240,,,,,,,,,
8132,264,0,No,0,,,,,,,,,,,
8133,189,0,No,0,,108,71,638,148,348,564,669,688,128,545
8134,189,0,No,0,,616,1104,246,138,134,1047,1315,80,621,1099
8135,399,0,No,0,,1301,1282,574,918,782,24,1289,1331,1391,594
8136,20,0,No,0,,1304,,,,,,,,,
8137,254,0,No,0,,545,1078,39,40,59,564,148,268,341,613
8138,125,0,No,0,,,,,,,,,,,
8139,399,0,No,0,,683,428,583,202,336,375,64,546,1258,82
8140,119,0,No,0,,56,54,657,48,500,783,550,93,596,198
8141,119,0,Yes,1,119 ChildOf 118,233,278,613,706,528,687,439,118,607,1078
8142,119,0,No,0,,239,440,342,140,346,276,1241,377,231,172
8143,119,0,No,0,,531,663,42,49,191,44,46,55,122,156
8144,264,0,No,0,,1312,1054,433,463,203,1064,1284,360,1279,111
8145,617,0,No,0,,91,1063,682,583,64,1045,82,9,1069,73
8146,416,0,No,0,,1094,77,1392,1085,1263,1074,605,1284,1325,765
8147,399,0,No,0,,590,1096,435,915,1060,25,615,652,243,1058
8148,20,0,No,0,,749,1050,615,1096,72,86,245,590,435,383
8149,399,0,No,0,,1240,20,,,,,,,,
8150,189,0,No,0,,,,,,,,,,,
8151,125,0,No,0,,327,,,,,,,,,
8153,119,0,No,0,,628,47,194,37,654,797,42,49,46,407
8154,20,0,No,0,,653,1118,460,940,330,1092,1119,163,161,1055
8155,125,0,No,0,,1104,138,246,1315,1393,1275,80,134,363,28
8156,20,0,No,0,,546,1069,471,474,1075,602,1095,1114,583,1127
8157,476,0,No,0,,427,,,,,,,,,
8158,119,0,No,0,,1240,,,,,,,,,
8159,119,0,Yes,1,1260 CanPrecede 119,1278,1283,1385,642,1236,250,1260,1232,1204,35
8161,399,0,No,0,,1312,1284,605,1064,433,396,1074,463,102,415
8162,476,0,Yes,1,476 and 1120 are siblings,1085,765,1089,1094,77,1084,605,664,597,1120
8163,285,0,No,0,,,,,,,,,,,
8164,399,0,No,0,,294,367,1094,762,597,761,524,1108,66,374
8167,732,0,Yes,1,278 ChildOf 732,528,233,118,687,541,439,278,607,222,40
8169,200,0,Yes,1,1295 ChildOf 200,34,244,1295,31,1321,1247,577,920,1342,1243
8170,20,0,No,0,,785,599,436,795,1106,1076,540,154,271,317
8171,476,0,Yes,2,"476 and 1061 are siblings, 476 and 489 are siblings",511,598,1061,551,467,572,1058,489,219,530
8173,772,0,Yes,1,Same weakness,1095,1052,1127,1072,784,622,772,454,603,1075
8175,189,0,No,0,,318,436,215,1124,595,686,581,780,1076,619
8176,189,0,No,0,,40,1078,39,229,447,545,341,613,1324,267
8178,94,0,No,0,,509,508,676,309,182,132,439,218,423,173
8179,200,0,Yes,1,538 ChildOf 200,613,281,104,614,40,528,39,510,538,697
8180,264,0,No,0,,1296,1079,57,216,455,330,95,665,1055,922
8181,264,0,No,0,,1282,1193,1189,1230,1115,912,291,,,
8182,862,0,No,0,,323,554,176,140,570,571,449,755,342,239
8183,287,0,No,0,,,,,,,,,,,
8184,416,0,No,0,,,,,,,,,,,
8186,399,0,No,0,,243,1080,615,1041,1096,1050,590,405,435,1102
8187,189,0,No,0,,391,806,476,910,788,216,1296,155,487,623
8189,119,0,No,0,,1240,,,,,,,,,
8190,264,0,No,0,,613,281,366,104,614,697,40,39,229,538
8191,416,0,No,0,,1091,603,785,1088,179,436,1126,540,599,317
8192,17,0,No,0,,1282,912,918,27,512,1115,186,24,1230,32
8193,20,0,No,0,,545,59,40,39,1078,268,148,564,543,248
8194,772,0,No,0,,1235,312,262,612,647,1177,764,1243,921,34
8195,617,0,No,0,,37,47,194,122,628,407,535,42,280,44
8196,284,0,No,0,,,,,,,,,,,
8197,20,0,No,0,,,,,,,,,,,
8198,20,0,Yes,1,179 ChildOf 20,1090,179,317,1126,772,1052,1103,1025,603,785
8199,399,0,No,0,,527,316,925,184,579,863,1234,1049,567,1331
8201,119,0,No,0,,,,,,,,,,,
8202,388,0,No,0,,494,221,585,52,1098,391,395,593,53,410
8203,284,0,No,0,,,,,,,,,,,
8204,404,0,Yes,1,404 and 501 are siblings,1289,1331,1301,837,601,1286,338,501,1282,822
8205,20,0,No,0,,439,1187,495,674,528,394,733,541,305,607
8206,189,0,No,0,,57,455,1296,1079,922,330,404,183,95,337
8208,399,0,No,0,,1338,1273,1326,22,,,,,,
8210,264,0,No,0,,,,,,,,,,,
8211,119,0,No,0,,1240,,,,,,,,,
8212,200,0,No,0,,621,26,1281,825,636,457,28,1071,111,415
8213,416,0,No,0,,626,312,612,707,1173,764,1235,33,29,1282
8214,476,0,No,0,,,,,,,,,,,
8215,200,0,No,0,,1108,294,367,,,,,,,
8216,20,0,No,0,,,,,,,,,,,
8219,400,0,No,0,,1240,,,,,,,,,
8220,200,0,Yes,1,200 and 492 are siblings,1235,312,1342,612,262,31,824,1243,492,921
8221,189,0,No,0,,1289,1301,1331,837,197,1286,1282,601,1391,338
8222,119,0,Yes,1,Same weakness,1393,616,28,119,134,80,308,138,1047,26
8223,125,0,No,0,,1329,364,,,,,,,,
8224,119,0,No,0,,1240,,,,,,,,,
8225,119,0,Yes,2,"131 CanPrecede 119, 193 CanPrecede 119",588,131,1111,344,584,220,287,193,691,672
8226,125,0,No,0,,683,583,64,336,428,82,690,546,202,401
8228,20,0,No,0,,,,,,,,,,,
8229,119,0,No,0,,1296,216,95,1087,908,563,183,155,771,673
8231,404,0,No,0,,403,923,590,243,1086,1056,1060,435,1122,551
8232,125,0,No,0,,,,,,,,,,,
8233,125,0,No,0,,,,,,,,,,,
8234,399,0,No,0,,1320,502,1209,1295,520,578,920,250,488,1232
8236,125,0,No,0,,1240,,,,,,,,,
8237,190,0,No,0,,,,,,,,,,,
8241,399,0,No,0,,1240,,,,,,,,,
8242,264,0,No,0,,1058,551,219,467,489,1086,170,923,1057,1394
8243,119,0,Yes,1,125 ChildOf 119,1310,125,,,,,,,,
8245,416,0,Yes,2,"416 ChildOf 825, 415 PeerOf 416",1281,825,621,26,111,354,636,415,28,1071
8246,704,0,No,0,,1342,244,1235,34,1243,262,31,1248,312,626
8247,284,0,No,0,,316,527,925,917,1331,567,184,667,863,1234
8249,254,0,No,0,,1240,,,,,,,,,
8250,264,0,No,0,,1330,1292,1336,611,,,,,,
8251,264,0,No,0,,5,587,152,153,108,159,14,491,763,97
8252,20,0,Yes,2,"1289 ChildOf 20, 1285 ChildOf 20",1301,1282,1024,1289,574,1285,1391,601,197,1193
8253,416,0,No,0,,1085,765,1089,1094,1097,77,1120,1287,1074,524
8254,416,0,No,0,,531,42,191,46,49,47,44,55,93,37
8255,20,0,No,0,,1240,,,,,,,,,
8256,20,0,No,0,,1240,,,,,,,,,
8257,264,0,No,0,,415,1054,111,457,1064,1070,637,1281,1312,1176
8258,362,0,No,0,,1282,918,186,1310,1266,24,1391,30,574,32
8259,20,0,No,0,,829,1264,1233,759,329,472,843,662,1222,207
8260,476,0,No,0,,47,194,37,93,628,407,122,280,42,372
8261,400,0,No,0,,,,,,,,,,,
8262,399,0,No,0,,1090,772,1126,179,1052,317,1095,622,1103,454
8263,125,0,No,0,,1304,,,,,,,,,
8265,78,0,No,0,,807,575,1234,1331,562,,,,,
8266,119,0,No,0,,612,626,1282,492,707,1235,312,1342,33,644
8267,264,0,No,0,,616,1275,134,,,,,,,
8268,20,0,No,0,,597,1085,1042,1066,524,1120,1089,1094,1084,605
8269,20,0,No,0,,111,,,,,,,,,
8270,20,0,No,0,,1329,,,,,,,,,
8271,476,0,Yes,2,"476 and 1101 are siblings, 476 and 758 are siblings",581,595,1101,924,92,436,298,766,758,566
8273,200,0,No,0,,1330,,,,,,,,,
8274,400,0,No,0,,,,,,,,,,,
8275,125,0,No,0,,,,,,,,,,,
8276,399,0,No,0,,391,180,1110,487,326,476,484,494,410,593
8277,254,0,No,0,,40,39,341,267,1324,447,229,281,1078,613
8278,532,0,No,0,,1094,1074,1089,1097,779,1325,1164,1392,77,605
8279,119,0,Yes,2,"843 CanPrecede 119, 1339 CanPrecede 119",1269,1222,1268,760,829,843,1339,88,1239,1300
8280,119,0,No,0,,551,1058,170,1056,219,1057,1061,1122,1096,489
8281,200,0,No,0,,,,,,,,,,,
