Index,CWE,Vulnerable,relation-with-Top-3,#relevant-top-3,relations,TP,TN,FP,FN,Extra FN,similar-id-1,similar-id-2,similar-id-3
10228,20,1,No,0,,,,,Yes,,,,
10229,20,1,No,0,,,,,,Yes,1240,,
10230,362,1,No,0,,,,,,Yes,1240,,
10231,362,1,No,0,,,,,,Yes,1240,,
10232,200,1,No,0,,,,,,Yes,1240,,
10233,200,1,No,0,,,,,Yes,,,,
10234,200,1,No,0,,,,,,Yes,1240,,
10235,200,1,No,0,,,,,,Yes,1240,,
10236,200,1,No,0,,,,,,Yes,662,1246,1264
10237,200,1,No,0,,,,,,Yes,1240,,
10238,200,1,No,0,,,,,,Yes,1240,,
10239,200,1,No,0,,,,,,Yes,1240,,
10240,200,1,No,0,,,,,,Yes,1240,,
10241,200,1,No,0,,,,,Yes,,,,
10242,200,1,No,0,,,,,,Yes,1240,,
10243,200,1,No,0,,,,,,Yes,1240,,
10244,200,1,No,0,,,,,,Yes,1251,362,
10245,200,1,No,0,,,,,,Yes,1224,1311,1022
10246,200,1,No,0,,,,,,Yes,1330,,
10247,200,1,No,0,,,,,Yes,,,,
10249,200,1,No,0,,,,,,Yes,1240,,
10250,200,1,No,0,,,,,,Yes,1251,798,1250
10251,200,1,No,0,,,,,,Yes,1240,,
10254,119,1,No,0,,,,,Yes,,,,
10255,119,1,No,0,,,,,,Yes,1240,,
10277,119,1,No,0,,,,,Yes,,,,
10278,119,1,No,0,,,,,Yes,,,,
10279,119,1,No,0,,,,,Yes,,,,
10280,20,1,No,0,,,,,Yes,,,,
10281,119,1,No,0,,,,,Yes,,,,
10282,119,1,No,0,,,,,,Yes,1315,138,1125
10283,119,1,No,0,,,,,Yes,,,,
10284,20,1,No,0,,,,,Yes,,,,
10286,20,1,No,0,,,,,,Yes,1329,,
10287,119,1,No,0,,,,,Yes,,,,
10289,200,1,No,0,,,,,,Yes,1240,,
10290,119,1,No,0,,,,,Yes,,,,
10301,200,1,No,0,,,,,,Yes,86,1044,1262
10303,20,1,No,0,,,,,,Yes,1282,29,1115
10304,119,1,No,0,,,,,Yes,,,,
10305,200,1,No,0,,,,,,Yes,1224,1022,1252
10306,119,1,No,0,,,,,Yes,,,,
10307,119,1,No,0,,,,,,Yes,1083,28,621
10308,119,1,No,0,,,,,,Yes,1240,,
10312,20,1,No,0,,,,,,Yes,1232,250,1278
10313,20,1,No,0,,,,,,Yes,1224,1311,1022
10314,20,1,No,0,,,,,Yes,,,,
10315,20,1,No,0,,,,,,Yes,1240,,
10316,20,1,No,0,,,,,Yes,,,,
10322,119,1,No,0,,,,,Yes,,,,
10323,362,1,No,0,,,,,,Yes,1240,,
10325,119,1,No,0,,,,,Yes,,,,
10326,119,1,No,0,,,,,Yes,,,,
10327,119,1,No,0,,,,,,Yes,1329,,
10328,119,1,No,0,,,,,Yes,,,,
10330,20,1,No,0,,,,,,Yes,1264,1233,759
10331,119,1,No,0,,,,,,Yes,316,527,667
10332,20,1,No,0,,,,,Yes,,,,
10333,20,1,No,0,,,,,Yes,,,,
10334,119,1,No,0,,,,,Yes,,,,
10336,362,1,No,0,,,,,,Yes,1330,1341,1292
10337,362,1,No,0,,,,,Yes,,,,
10338,362,1,No,0,,,,,,Yes,1329,,
10339,362,1,No,0,,,,,Yes,,,,
10340,362,1,Yes,1,662 CanPrecede 362,Yes,,,,,662,1039,35
10341,200,1,No,0,,,,,,Yes,1240,,
10342,119,1,No,0,,,,,Yes,,,,
10343,20,1,No,0,,,,,,Yes,1240,,
10370,20,1,No,0,,,,,,Yes,1326,828,1223
10371,20,1,No,0,,,,,Yes,,,,
10372,20,1,No,0,,,,,Yes,,,,
10373,20,1,No,0,,,,,Yes,,,,
10374,20,1,No,0,,,,,,Yes,1240,,
10376,200,1,No,0,,,,,Yes,,,,
10377,200,1,No,0,,,,,Yes,,,,
10378,200,1,No,0,,,,,,Yes,1240,,
10379,200,1,No,0,,,,,Yes,,,,
10380,200,1,No,0,,,,,,Yes,1222,829,1303
10381,200,1,No,0,,,,,Yes,,,,
10382,200,1,No,0,,,,,Yes,,,,
10383,200,1,No,0,,,,,Yes,,,,
10384,200,1,No,0,,,,,Yes,,,,
10385,200,1,No,0,,,,,,Yes,1240,,
10386,200,1,No,0,,,,,,Yes,1240,,
10387,200,1,No,0,,,,,,Yes,1224,1339,1268
10388,200,1,No,0,,,,,Yes,,,,
10389,200,1,No,0,,,,,,Yes,1320,502,250
10390,200,1,No,0,,,,,,Yes,1330,,
10391,200,1,No,0,,,,,,Yes,250,1232,1277
10396,200,1,No,0,,,,,,Yes,1240,,
10397,200,1,No,0,,,,,,Yes,1240,,
10398,200,1,Yes,1,200 and 524 are siblings,Yes,,,,,761,524,1094
10399,119,1,No,0,,,,,Yes,,,,
10400,119,1,No,0,,,,,,Yes,1329,,
10401,119,1,No,0,,,,,,Yes,662,207,1233
10402,119,1,No,0,,,,,,Yes,1224,1022,1231
10403,119,1,No,0,,,,,,Yes,1240,,
10404,119,1,No,0,,,,,,Yes,1240,,
10405,119,1,No,0,,,,,Yes,,,,
10406,362,1,No,0,,,,,,Yes,1240,,
10408,119,1,No,0,,,,,Yes,,,,
10409,119,1,No,0,,,,,Yes,,,,
10410,119,1,No,0,,,,,,Yes,1240,,
10411,119,1,No,0,,,,,,Yes,1240,,
10412,119,1,No,0,,,,,,Yes,527,316,567
10413,119,1,No,0,,,,,Yes,,,,
10415,20,1,No,0,,,,,Yes,,,,
10427,20,1,No,0,,,,,Yes,,,,
10429,200,1,No,0,,,,,,Yes,1240,,
10432,119,1,No,0,,,,,Yes,,,,
10433,119,1,No,0,,,,,,Yes,1224,1316,1022
10434,200,1,No,0,,,,,Yes,,,,
10444,362,1,No,0,,,,,,Yes,329,1264,1270
10450,200,1,No,0,,,,,,Yes,1278,1385,250
10451,200,1,No,0,,,,,,Yes,761,762,1043
10459,119,1,No,0,,,,,Yes,,,,
10460,20,1,No,0,,,,,Yes,,,,
10461,20,1,No,0,,,,,,Yes,1240,,
10462,20,1,No,0,,,,,,Yes,35,1385,1039
10463,20,1,No,0,,,,,,Yes,1240,,
10465,20,1,No,0,,,,,Yes,,,,
10466,20,1,No,0,,,,,Yes,,,,
10467,20,1,No,0,,,,,Yes,,,,
10468,20,1,No,0,,,,,Yes,,,,
10473,59,1,No,0,,,,,,Yes,1240,,
10477,20,1,No,0,,,,,Yes,,,,
10480,362,1,No,0,,,,,Yes,,,,
10481,362,1,No,0,,,,,,Yes,1094,1074,1046
10482,362,1,No,0,,,,,,Yes,612,312,1235
10483,362,1,No,0,,,,,Yes,,,,
10484,362,1,No,0,,,,,,Yes,1240,,
10485,20,1,No,0,,,,,,Yes,1240,,
10486,119,1,No,0,,,,,,Yes,1240,,
10487,20,1,No,0,,,,,Yes,,,,
10488,119,1,No,0,,,,,Yes,,,,
10490,119,1,No,0,,,,,Yes,,,,
10491,119,1,No,0,,,,,Yes,,,,
10492,119,1,No,0,,,,,Yes,,,,
10494,476,1,No,0,,,,,Yes,,,,
10495,415,1,No,0,,,,,Yes,,,,
10496,119,1,No,0,,,,,Yes,,,,
10497,119,1,No,0,,,,,Yes,,,,
10498,119,1,No,0,,,,,Yes,,,,
10508,119,1,No,0,,,,,Yes,,,,
10511,20,1,No,0,,,,,,Yes,1240,,
10529,20,1,No,0,,,,,Yes,,,,
10530,362,1,No,0,,,,,,Yes,1331,837,1301
10536,119,1,No,0,,,,,,Yes,1240,,
10537,119,1,No,0,,,,,Yes,,,,
10547,20,1,No,0,,,,,,Yes,1240,,
10548,20,1,No,0,,,,,Yes,,,,
10550,119,1,No,0,,,,,Yes,,,,
10551,119,1,No,0,,,,,Yes,,,,
10552,119,1,No,0,,,,,Yes,,,,
10553,119,1,No,0,,,,,,Yes,1282,27,1189
10554,119,1,No,0,,,,,Yes,,,,
10555,119,1,No,0,,,,,Yes,,,,
10556,119,1,No,0,,,,,,Yes,616,1104,138
10557,119,1,No,0,,,,,Yes,,,,
10558,119,1,No,0,,,,,,Yes,31,244,34
10559,119,1,No,0,,,,,Yes,,,,
10560,119,1,No,0,,,,,,Yes,1240,,
10561,119,1,No,0,,,,,,Yes,1240,,
10562,119,1,No,0,,,,,Yes,,,,
10563,119,1,No,0,,,,,Yes,,,,
10572,20,1,No,0,,,,,Yes,,,,
10573,20,1,No,0,,,,,Yes,,,,
10574,362,1,No,0,,,,,,Yes,1240,,
10575,362,1,No,0,,,,,,Yes,1240,,
10576,362,1,No,0,,,,,,Yes,1240,,
10577,20,1,No,0,,,,,,Yes,415,1071,637
10578,362,1,No,0,,,,,Yes,,,,
10603,20,1,No,0,,,,,Yes,,,,
10604,20,1,No,0,,,,,,Yes,1240,,
10605,20,1,No,0,,,,,,Yes,1240,,
10606,119,1,No,0,,,,,,Yes,1240,,
10607,20,1,No,0,,,,,Yes,,,,
10615,20,1,No,0,,,,,,Yes,1240,,
10616,200,1,No,0,,,,,Yes,,,,
10619,119,1,No,0,,,,,,Yes,1240,,
10624,119,1,No,0,,,,,Yes,,,,
10625,119,1,No,0,,,,,,Yes,1240,,
10627,119,1,No,0,,,,,Yes,,,,
10628,119,1,No,0,,,,,,Yes,1256,,
10629,119,1,No,0,,,,,Yes,,,,
10630,119,1,No,0,,,,,Yes,,,,
10631,119,1,No,0,,,,,,Yes,1240,,
10632,119,1,No,0,,,,,,Yes,1240,,
10633,119,1,No,0,,,,,,Yes,1064,1312,1054
10634,119,1,No,0,,,,,,Yes,1296,57,95
10635,119,1,No,0,,,,,,Yes,527,316,925
10636,20,1,No,0,,,,,,Yes,1329,,
10637,20,1,No,0,,,,,,Yes,35,190,1278
10638,362,1,No,0,,,,,,Yes,1240,,
10640,416,1,No,0,,,,,Yes,,,,
10641,20,1,No,0,,,,,,Yes,1240,,
10642,20,1,No,0,,,,,Yes,,,,
10643,20,1,No,0,,,,,,Yes,1240,,
10644,119,1,No,0,,,,,,Yes,1240,,
10645,119,1,No,0,,,,,Yes,,,,
10646,119,1,No,0,,,,,,Yes,1240,,
10647,119,1,No,0,,,,,,Yes,1240,,
10648,119,1,No,0,,,,,,Yes,1240,,
10649,20,1,No,0,,,,,Yes,,,,
10652,20,1,No,0,,,,,Yes,,,,
10653,20,1,No,0,,,,,,Yes,1240,,
10654,20,1,No,0,,,,,Yes,,,,
10655,20,1,No,0,,,,,Yes,,,,
10656,20,1,No,0,,,,,,Yes,1240,,
10657,20,1,No,0,,,,,,Yes,1240,,
10658,200,1,No,0,,,,,Yes,,,,
10659,200,1,No,0,,,,,,Yes,1240,,
10660,200,1,No,0,,,,,,Yes,1240,,
10661,200,1,No,0,,,,,,Yes,1240,,
10662,200,1,No,0,,,,,,Yes,1240,,
10663,200,1,No,0,,,,,,Yes,1240,,
10664,200,1,No,0,,,,,Yes,,,,
10665,200,1,No,0,,,,,Yes,,,,
10666,20,1,No,0,,,,,,Yes,113,1251,916
10667,20,1,No,0,,,,,,Yes,1240,,
10668,20,1,No,0,,,,,,Yes,1240,,
10669,20,1,No,0,,,,,,Yes,1250,1007,328
10670,20,1,No,0,,,,,,Yes,1240,,
10671,20,1,No,0,,,,,,Yes,1240,,
10672,20,1,No,0,,,,,,Yes,1240,,
10673,20,1,No,0,,,,,Yes,,,,
10674,20,1,No,0,,,,,,Yes,1240,,
10675,20,1,No,0,,,,,Yes,,,,
10676,20,1,No,0,,,,,Yes,,,,
10677,20,1,No,0,,,,,,Yes,226,1221,831
10678,20,1,No,0,,,,,Yes,,,,
10679,20,1,No,0,,,,,,Yes,1240,,
10680,20,1,No,0,,,,,Yes,,,,
10681,20,1,No,0,,,,,Yes,,,,
10682,20,1,No,0,,,,,,Yes,1240,,
10683,20,1,No,0,,,,,,Yes,1240,,
10684,20,1,No,0,,,,,,Yes,1240,,
10685,20,1,No,0,,,,,,Yes,1240,,
10686,20,1,No,0,,,,,Yes,,,,
10687,20,1,No,0,,,,,,Yes,1250,1007,
10688,20,1,No,0,,,,,,Yes,1240,,
10689,20,1,No,0,,,,,,Yes,1240,,
10690,20,1,No,0,,,,,,Yes,1240,,
10691,20,1,No,0,,,,,,Yes,1240,,
10692,20,1,No,0,,,,,,Yes,1336,611,
10693,20,1,No,0,,,,,,Yes,1240,,
10694,20,1,No,0,,,,,,Yes,1240,,
10695,20,1,No,0,,,,,,Yes,1240,,
10696,20,1,No,0,,,,,,Yes,1240,,
10697,20,1,No,0,,,,,Yes,,,,
10698,20,1,No,0,,,,,,Yes,1240,,
10699,20,1,No,0,,,,,,Yes,1240,,
10700,20,1,No,0,,,,,,Yes,1240,,
10701,20,1,No,0,,,,,,Yes,26,621,1281
10702,20,1,No,0,,,,,,Yes,1240,,
10703,20,1,No,0,,,,,,Yes,1240,,
10704,20,1,No,0,,,,,,Yes,1240,,
10705,20,1,No,0,,,,,Yes,,,,
10706,20,1,No,0,,,,,,Yes,1240,,
10707,89,1,No,0,,,,,Yes,,,,
10725,20,1,No,0,,,,,,Yes,1240,,
10727,22,1,No,0,,,,,,Yes,1317,226,1221
10728,119,1,No,0,,,,,Yes,,,,
10729,119,1,No,0,,,,,,Yes,1299,,
10730,119,1,No,0,,,,,,Yes,785,599,795
10731,119,1,No,0,,,,,,Yes,1074,664,1085
10732,119,1,No,0,,,,,,Yes,1274,497,1252
10733,119,1,No,0,,,,,Yes,,,,
10734,200,1,No,0,,,,,Yes,,,,
10735,362,1,No,0,,,,,,Yes,312,1235,1342
10737,200,1,No,0,,,,,,Yes,35,1267,1328
10738,200,1,No,0,,,,,Yes,,,,
10739,200,1,No,0,,,,,Yes,,,,
10744,362,1,No,0,,,,,,Yes,1240,,
10745,362,1,No,0,,,,,,Yes,1240,,
10746,200,1,No,0,,,,,Yes,,,,
10747,200,1,No,0,,,,,Yes,,,,
10748,20,1,No,0,,,,,Yes,,,,
10749,20,1,No,0,,,,,Yes,,,,
10750,362,1,No,0,,,,,Yes,,,,
10751,362,1,No,0,,,,,,Yes,1240,,
10752,362,1,No,0,,,,,Yes,,,,
10753,20,1,No,0,,,,,,Yes,1240,,
10754,20,1,No,0,,,,,,Yes,1240,,
10756,20,1,No,0,,,,,,Yes,1268,1300,1339
10757,20,1,No,0,,,,,Yes,,,,
10763,119,1,No,0,,,,,,Yes,35,,
10765,200,1,No,0,,,,,,Yes,362,798,1251
10771,200,1,No,0,,,,,Yes,,,,
10772,200,1,No,0,,,,,Yes,,,,
10773,200,1,No,0,,,,,Yes,,,,
10775,119,1,No,0,,,,,Yes,,,,
10776,119,1,No,0,,,,,Yes,,,,
10777,119,1,No,0,,,,,,Yes,502,1320,520
10778,119,1,No,0,,,,,Yes,,,,
10779,59,1,No,0,,,,,Yes,,,,
10780,119,1,No,0,,,,,,Yes,1240,,
10785,119,1,No,0,,,,,,Yes,1240,,
10786,119,1,No,0,,,,,Yes,,,,
10788,119,1,No,0,,,,,,Yes,1240,,
10790,119,1,No,0,,,,,,Yes,91,,
10791,119,1,No,0,,,,,,Yes,1301,24,912
10793,362,1,No,0,,,,,Yes,,,,
10794,119,1,No,0,,,,,,Yes,1240,,
10795,119,1,No,0,,,,,Yes,,,,
10796,362,1,No,0,,,,,,Yes,1240,,
10797,362,1,No,0,,,,,Yes,,,,
10798,362,1,No,0,,,,,,Yes,1250,,
10799,362,1,No,0,,,,,Yes,,,,
10802,20,1,No,0,,,,,,Yes,1256,1299,1351
10807,119,1,No,0,,,,,Yes,,,,
10808,119,1,No,0,,,,,Yes,,,,
10809,119,1,No,0,,,,,Yes,,,,
10847,119,1,No,0,,,,,,Yes,1240,,
10848,22,1,No,0,,,,,Yes,,,,
10849,22,1,No,0,,,,,,Yes,1240,,
10859,362,1,No,0,,,,,Yes,,,,
10860,119,1,No,0,,,,,Yes,,,,
10875,59,1,No,0,,,,,,Yes,1240,,
10876,59,1,No,0,,,,,Yes,,,,
10878,59,1,No,0,,,,,Yes,,,,
10879,59,1,No,0,,,,,Yes,,,,
10880,59,1,No,0,,,,,,Yes,1240,,
10881,59,1,No,0,,,,,Yes,,,,
10882,59,1,No,0,,,,,Yes,,,,
10883,59,1,No,0,,,,,,Yes,1326,,
10884,59,1,No,0,,,,,,Yes,626,312,29
10885,59,1,No,0,,,,,,Yes,51,333,620
10886,59,1,No,0,,,,,Yes,,,,
10887,59,1,No,0,,,,,,Yes,1240,,
10888,59,1,No,0,,,,,Yes,,,,
10891,59,1,No,0,,,,,,Yes,1240,,
10892,59,1,No,0,,,,,Yes,,,,
10893,22,1,No,0,,,,,Yes,,,,
10907,362,1,No,0,,,,,Yes,,,,
10908,20,1,No,0,,,,,Yes,,,,
10909,119,1,No,0,,,,,,Yes,1240,,
10910,119,1,No,0,,,,,,Yes,1240,,
10911,119,1,No,0,,,,,Yes,,,,
10912,119,1,No,0,,,,,,Yes,1240,,
10925,362,1,No,0,,,,,Yes,,,,
10926,362,1,No,0,,,,,Yes,,,,
10927,362,1,No,0,,,,,,Yes,1240,,
10929,20,1,No,0,,,,,,Yes,1240,,
10930,20,1,No,0,,,,,Yes,,,,
10931,20,1,No,0,,,,,,Yes,1240,,
10944,20,1,No,0,,,,,,Yes,1240,,
10945,362,1,No,0,,,,,Yes,,,,
10946,119,1,No,0,,,,,Yes,,,,
10948,200,1,No,0,,,,,,Yes,1240,,
10949,200,1,No,0,,,,,,Yes,1240,,
10950,284,1,No,0,,,,,Yes,,,,
10952,119,1,No,0,,,,,Yes,,,,
10977,416,1,No,0,,,,,Yes,,,,
10978,416,1,No,0,,,,,,Yes,1240,,
10979,20,1,No,0,,,,,,Yes,1240,,
10980,476,1,No,0,,,,,Yes,,,,
10981,415,1,No,0,,,,,,Yes,1240,,
10982,416,1,No,0,,,,,,Yes,1221,831,226
10983,119,1,No,0,,,,,Yes,,,,
10984,125,1,No,0,,,,,,Yes,583,64,1107
10985,200,1,No,0,,,,,Yes,,,,
10986,200,1,No,0,,,,,Yes,,,,
10987,787,1,No,0,,,,,,Yes,1240,,
10988,787,1,No,0,,,,,,Yes,116,1268,416
10989,400,1,No,0,,,,,Yes,,,,
10990,400,1,No,0,,,,,Yes,,,,
10995,416,1,No,0,,,,,Yes,,,,
10998,125,1,No,0,,,,,Yes,,,,
10999,787,1,No,0,,,,,,Yes,1240,,
11000,787,1,No,0,,,,,Yes,,,,
11001,125,1,No,0,,,,,Yes,,,,
11002,190,1,No,0,,,,,Yes,,,,
11003,190,1,No,0,,,,,Yes,,,,
11004,190,1,No,0,,,,,,Yes,1240,,
11005,787,1,No,0,,,,,Yes,,,,
11006,787,1,No,0,,,,,Yes,,,,
11007,787,1,No,0,,,,,Yes,,,,
11008,787,1,No,0,,,,,Yes,,,,
11009,787,1,No,0,,,,,Yes,,,,
11011,787,1,No,0,,,,,Yes,,,,
11012,787,1,No,0,,,,,Yes,,,,
11013,119,1,No,0,,,,,,Yes,612,626,492
11014,119,1,No,0,,,,,,Yes,1224,1311,
11015,119,1,No,0,,,,,,Yes,1024,1301,918
11016,119,1,No,0,,,,,Yes,,,,
11017,119,1,No,0,,,,,Yes,,,,
11018,119,1,No,0,,,,,Yes,,,,
11019,119,1,No,0,,,,,,Yes,759,1233,329
11020,119,1,No,0,,,,,,Yes,1385,1278,1236
11021,119,1,No,0,,,,,Yes,,,,
11022,119,1,Yes,1,1339 CanPrecede 119,Yes,,,,,1224,1339,1268
11023,119,1,Yes,1,843 CanPrecede 119,Yes,,,,,829,843,472
11024,119,1,No,0,,,,,Yes,,,,
11025,119,1,No,0,,,,,,Yes,1094,1089,1097
11026,119,1,No,0,,,,,,Yes,762,761,86
11027,119,1,No,0,,,,,,Yes,1120,1094,1085
11028,119,1,No,0,,,,,,Yes,1120,1094,1085
11029,119,1,No,0,,,,,,Yes,1331,,
11030,476,1,No,0,,,,,Yes,,,,
11031,476,1,No,0,,,,,,Yes,545,59,268
11032,20,1,No,0,,,,,,Yes,1326,1223,319
11033,416,1,No,0,,,,,,Yes,920,34,244
11034,416,1,No,0,,,,,,Yes,527,316,1234
11035,416,1,No,0,,,,,,Yes,615,590,1096
11036,416,1,No,0,,,,,Yes,,,,
11037,190,1,No,0,,,,,Yes,,,,
11038,190,1,No,0,,,,,Yes,,,,
11040,20,1,No,0,,,,,,Yes,1299,1323,
11041,20,1,No,0,,,,,Yes,,,,
11042,400,1,No,0,,,,,Yes,,,,
11043,400,1,No,0,,,,,,Yes,1240,,
11044,400,1,No,0,,,,,,Yes,1240,,
11045,119,1,No,0,,,,,,Yes,1240,,
11046,416,1,No,0,,,,,Yes,,,,
11047,416,1,No,0,,,,,Yes,,,,
11048,20,1,No,0,,,,,Yes,,,,
11049,476,1,No,0,,,,,Yes,,,,
11051,284,1,No,0,,,,,,Yes,1240,,
11052,284,1,No,0,,,,,,Yes,1240,,
11053,119,1,No,0,,,,,,Yes,1240,,
11054,119,1,No,0,,,,,Yes,,,,
11055,284,1,No,0,,,,,Yes,,,,
11056,125,1,No,0,,,,,,Yes,1240,,
11057,362,1,No,0,,,,,,Yes,1240,,
11058,125,1,No,0,,,,,Yes,,,,
11059,125,1,No,0,,,,,Yes,,,,
11060,416,1,No,0,,,,,,Yes,1240,,
11061,416,1,No,0,,,,,Yes,,,,
11062,416,1,No,0,,,,,,Yes,777,1125,213
11063,416,1,No,0,,,,,,Yes,1056,1086,923
11064,190,1,No,0,,,,,Yes,,,,
11065,119,1,No,0,,,,,Yes,,,,
11066,119,1,No,0,,,,,Yes,,,,
11067,20,1,No,0,,,,,,Yes,1240,,
11068,20,1,No,0,,,,,Yes,,,,
11069,20,1,No,0,,,,,,Yes,1240,,
11070,119,1,No,0,,,,,Yes,,,,
11071,119,1,No,0,,,,,,Yes,1240,,
11073,416,1,No,0,,,,,Yes,,,,
11074,119,1,No,0,,,,,,Yes,1240,,
11075,119,1,No,0,,,,,,Yes,1331,1234,527
11076,119,1,No,0,,,,,,Yes,1240,,
11077,119,1,No,0,,,,,Yes,,,,
11080,125,1,No,0,,,,,Yes,,,,
11081,285,1,No,0,,,,,,Yes,1240,,
11082,287,1,No,0,,,,,Yes,,,,
11083,119,1,No,0,,,,,,Yes,1273,22,
11084,119,1,No,0,,,,,,Yes,1341,,
11085,476,1,No,0,,,,,,Yes,1330,,
11086,476,1,No,0,,,,,Yes,,,,
11087,476,1,No,0,,,,,Yes,,,,
11088,20,1,No,0,,,,,Yes,,,,
11089,787,1,No,0,,,,,Yes,,,,
11090,787,1,No,0,,,,,,Yes,1311,1224,1317
11091,787,1,No,0,,,,,Yes,,,,
11092,787,1,No,0,,,,,Yes,,,,
11093,787,1,No,0,,,,,Yes,,,,
11094,787,1,No,0,,,,,Yes,,,,
11095,74,1,No,0,,,,,,Yes,1240,,
11096,74,1,No,0,,,,,,Yes,1240,,
11099,119,1,No,0,,,,,Yes,,,,
11100,119,1,No,0,,,,,Yes,,,,
11101,119,1,No,0,,,,,Yes,,,,
11103,285,1,No,0,,,,,,Yes,1240,,
11104,285,1,No,0,,,,,Yes,,,,
11105,285,1,No,0,,,,,,Yes,1240,,
11106,285,1,No,0,,,,,Yes,,,,
11107,285,1,No,0,,,,,Yes,,,,
11108,285,1,No,0,,,,,Yes,,,,
11109,285,1,No,0,,,,,Yes,,,,
11110,285,1,No,0,,,,,,Yes,1240,,
11111,285,1,No,0,,,,,Yes,,,,
11112,285,1,No,0,,,,,Yes,,,,
11113,285,1,No,0,,,,,Yes,,,,
11114,285,1,No,0,,,,,Yes,,,,
11115,285,1,No,0,,,,,Yes,,,,
11116,285,1,No,0,,,,,,Yes,1338,1273,1326
11117,125,1,No,0,,,,,Yes,,,,
11132,125,1,No,0,,,,,,Yes,1240,,
11133,125,1,No,0,,,,,,Yes,1240,,
11134,119,1,No,0,,,,,,Yes,1389,1326,1223
11135,20,1,No,0,,,,,,Yes,1240,,
11136,125,1,No,0,,,,,,Yes,1240,,
11137,476,1,No,0,,,,,Yes,,,,
11138,476,1,No,0,,,,,Yes,,,,
11139,119,1,No,0,,,,,,Yes,1240,,
11140,190,1,No,0,,,,,,Yes,1240,,
11141,125,1,No,0,,,,,Yes,,,,
11142,125,1,No,0,,,,,Yes,,,,
11143,400,1,No,0,,,,,Yes,,,,
11144,400,1,No,0,,,,,,Yes,1240,20,
11145,400,1,No,0,,,,,,Yes,35,190,1278
11146,400,1,No,0,,,,,,Yes,1240,,
11147,400,1,No,0,,,,,,Yes,244,34,577
11148,400,1,No,0,,,,,,Yes,1240,,
11149,400,1,No,0,,,,,,Yes,1240,,
11150,284,1,No,0,,,,,Yes,,,,
11151,20,1,No,0,,,,,Yes,,,,
11153,119,1,No,0,,,,,,Yes,1240,,
11154,362,1,No,0,,,,,Yes,,,,
11155,362,1,No,0,,,,,,Yes,1251,916,
11156,362,1,No,0,,,,,Yes,,,,
11157,362,1,No,0,,,,,Yes,,,,
11158,190,1,No,0,,,,,,Yes,1240,,
11159,119,1,No,0,,,,,Yes,,,,
11160,416,1,No,0,,,,,,Yes,1240,,
11161,415,1,No,0,,,,,Yes,,,,
11162,416,1,No,0,,,,,Yes,,,,
11163,190,1,No,0,,,,,,Yes,1240,,
11164,190,1,No,0,,,,,,Yes,34,612,641
11165,190,1,No,0,,,,,,Yes,1331,1286,1301
11166,190,1,No,0,,,,,,Yes,1224,1220,200
11167,190,1,No,0,,,,,,Yes,415,1071,457
11168,190,1,No,0,,,,,,Yes,626,707,612
11169,190,1,No,0,,,,,,Yes,1224,1220,1316
11170,190,1,No,0,,,,,,Yes,1064,1312,396
11171,190,1,Yes,1,1339 PeerOf 190,Yes,,,,,1268,1339,116
11172,190,1,No,0,,,,,,Yes,829,759,1233
11173,190,1,No,0,,,,,,Yes,327,1291,1007
11174,190,1,No,0,,,,,,Yes,28,621,778
11175,190,1,No,0,,,,,,Yes,1326,1223,319
11176,190,1,No,0,,,,,Yes,,,,
11177,190,1,Yes,1,1339 PeerOf 190,Yes,,,,,1268,116,1339
11178,190,1,Yes,1,1339 PeerOf 190,Yes,,,,,1268,416,1339
11179,190,1,No,0,,,,,,Yes,1317,497,1224
11180,190,1,No,0,,,,,,Yes,113,,
11181,190,1,No,0,,,,,,Yes,34,920,263
11182,190,1,No,0,,,,,,Yes,1240,,
11183,190,1,No,0,,,,,,Yes,1209,502,1295
11184,190,1,No,0,,,,,Yes,,,,
11185,190,1,No,0,,,,,,Yes,662,35,1233
11186,190,1,No,0,,,,,,Yes,1240,,
11187,190,1,No,0,,,,,,Yes,1240,,
11188,190,1,No,0,,,,,,Yes,527,316,567
11189,190,1,No,0,,,,,,Yes,527,316,567
11190,190,1,No,0,,,,,,Yes,829,1264,1233
11191,190,1,Yes,1,Same weakness,Yes,,,,,1278,1236,190
11192,190,1,No,0,,,,,,Yes,1330,1341,
11193,190,1,Yes,1,Same weakness,Yes,,,,,35,190,1278
11194,190,1,No,0,,,,,,Yes,1222,829,843
11195,190,1,No,0,,,,,,Yes,1224,1220,116
11196,190,1,No,0,,,,,,Yes,527,316,925
11197,190,1,No,0,,,,,,Yes,1126,1091,1088
11198,190,1,No,0,,,,,Yes,,,,
11199,190,1,No,0,,,,,Yes,,,,
11200,190,1,No,0,,,,,Yes,,,,
11201,190,1,No,0,,,,,,Yes,35,,
11202,190,1,No,0,,,,,,Yes,29,30,33
11203,190,1,No,0,,,,,,Yes,1240,,
11204,190,1,No,0,,,,,,Yes,1330,1341,
11205,190,1,No,0,,,,,,Yes,327,1291,1341
11206,190,1,No,0,,,,,,Yes,1330,1292,1336
11207,190,1,No,0,,,,,,Yes,1331,1289,1301
11208,190,1,No,0,,,,,,Yes,1289,1331,1301
11209,190,1,No,0,,,,,,Yes,1240,,
11210,190,1,No,0,,,,,Yes,,,,
11211,190,1,No,0,,,,,,Yes,1240,,
11212,190,1,No,0,,,,,,Yes,1240,,
11213,190,1,No,0,,,,,Yes,,,,
